"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_real_actions","TestPickPlaceSuite","","","test_pick_and_place_without_arm","Test that a RuntimeError is raised when trying to pick/place without arm."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_navigation","","","","test_robot_navigation_forward_safety_limit","Forward navigation with safety check for chest height."
"failed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","","","","test_robot_turn_and_navigate_corner","Test robot turns and navigates a corner without hitting walls."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_robot_extended","","","","test_navigation_boundary_limit","Test that the robot does not cross the boundary (x <= 1.0)."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_real_actions","","","","test_robot_pick_and_place_with_obstacle_interference","Test pick and place sequence with an obstacle along the path."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_navigation","","","","test_robot_navigation_reverse","Navigation test: robot reverses safely."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","","","","test_pick_and_place_multiple_cubes_in_sequence","Test picking and placing multiple cubes sequentially without collisions."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_sensor_fusion","","","","test_kalman_filter_accuracy",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_real_actions","TestNavigationSuite","","","test_full_navigation_to_target","Test that the robot navigates to a target position correctly."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","TestNavigationSuite","","","test_navigation_to_multiple_waypoints","Test that the robot can follow multiple waypoints in sequence."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_robot_extended","","","","test_navigation_continuous_reverse",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","TestNavigationSuite","","","test_full_navigation_obstacle_avoidance","Test that the robot stops before an obstacle during navigation."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","TestPickPlaceSuite","","","test_sequential_pick_and_drop","Test picking and dropping multiple objects in sequence."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_robot_safety","","","","test_robot_stop_before_obstacle","Robot should stop safely before hitting an obstacle."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_robot_safety","","","","test_robot_move_with_ground_contact","Ensure robot maintains safe chest height when moving to a position."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","","","","test_robot_pick_and_place_on_elevated_platform","Test robot lifts a cube to an elevated platform safely."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","2","tests","test_pick_and_place","","","","test_pick_and_place_cube",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","TestPickPlaceSuite","","","test_full_pick_and_place_sequence","Test the complete pick and place action."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_robot_safety","","","","test_robot_safe_reverse","Ensure chest height remains safe when moving in reverse."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","3","tests","test_navigation","","","","test_robot_navigation_obstacle_avoidance","Navigation test: robot avoids obstacle while moving forward."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","TestPickPlaceSuite","","","test_move_arm_below_safe_height","Test that the arm cannot move below safe height."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","5","tests","test_robot_extended","","","","test_navigation_multiple_obstacles",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_robot_extended","","","","test_pick_while_moving",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_robot_extended","","","","test_reverse_with_obstacle",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","TestPickPlaceSuite","","","test_walk_and_pick_sequence","Test combined walking and picking action."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_robot_extended","","","","test_high_speed_forward_safety",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_real_actions","","","","test_robot_pick_abort_and_retry","Test that a failed pick attempt can be retried successfully."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","TestNavigationSuite","","","test_multi_obstacle_navigation","Test that the robot navigates and stops at the first of multiple obstacles."
"failed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","","","","test_robot_walk_with_variable_speeds","Test that the robot can move to a target with variable speeds without falling."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","2","tests","test_robot_safety","","","","test_robot_walking_no_chest_collision","Ensure the robot's chest doesn't collide with the ground while walking."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_navigation","","","","test_robot_navigation_reverse_safety_limit","Reverse navigation with safety check for chest height."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_real_actions","TestPickPlaceSuite","","","test_carry_object_through_obstacle","Test that the robot carrying an object stops before an obstacle."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_robot_extended","","","","test_pick_and_drop_cube",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_robot_extended","","","","test_pick_beyond_reach",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_real_actions","TestNavigationSuite","","","test_robot_returns_to_origin","Test that the robot can walk away and attempt to return to origin (no backward walking)."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","TestNavigationSuite","","","test_navigation_target_before_obstacle","Test that the robot correctly reaches a target that is before an obstacle."
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","1","tests","test_robot_extended","","","","test_uneven_ground_mock",""
"passed","Mon Oct 13 04:56:43 UTC 2025","Mon Oct 13 04:56:43 UTC 2025","0","tests","test_real_actions","","","","test_robot_pick_place_sequential_multi_object","Test pick-and-place for multiple objects sequentially ensuring positions are correct."
